id,comment,program,time
룡지니, 와,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
lkh, 어꺼 크로아상 11개,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
hkmlove2155, 페스츄리 아닌건 몇개들어있나요.?,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
푸기, 애플파이마렵네,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
굴은위험해, 대박....진짜 빨리 받아보고싶네요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
써니, 맛있어보여요오오,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
은행잎, 배송 빨리해주세요~~~💕💕,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
푸기, 오 정말 실시간 구매1등이네요 ㅊㅋ,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
lkh, 주말에 커피랑 먹어야지~,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
찰칵이, 방송알림이 설정 해놓길 잘 했어요~ 완젼 득템한거 같아요^^,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
블루리본, 침 흘리며 방송 잘 봤어요.  도착하면 맛있게 잘 먹을게요. ^^,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
탕수육킬러, 오,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
은행잎, 이벤트 도전해볼게요~~,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
탕수육킬러, 좋네요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
푸기, 페스츄리 강추,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
써니, 커피머신 이벤트 도전해볼게요!,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
커피채움, 우와 구매완료 막차탔어요~,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
핑크쭈, 우와,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
hun, 1분남기고 구매했네요 ㅋㅋ 잘봤어요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
전설이되다, 와,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
수이와지예, 보자마자 질렀어요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
전설이되다, 맛있겠네여,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
유누유누, 구매했어요 갠적으로스콘기대됨여~~,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
수이와지예, 미리 광고좀해주떼요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065746
럭키9, 푸짐하네요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_065849
굴은위험해, 고생하셨어요,CJ고메_베이커리(생지)_출시_특가_LIVE,2021-12-09_070012
