id,comment,program,time
요알못, 와우,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082303
퐁퐁, 블루보틀라떼 유명한데~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082303
요알못, 느낌이 와요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082303
요알못, 그렇게 말씀해주시니,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082324
퐁퐁, 내집이 태국카페!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082324
셀링선셋, 조선호텔커피 숖 한잔에 12000ㅡ원 넘죠!ㅡ 그 저다 이방송 매일 매일 하세요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082324
홍게먹자, 와 그 파란병보다 더 맛나다구용???,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082344
퐁퐁, 디스펜더 연결하는거 어려운가요?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082405
홍게먹자, 호텔커피 요즘에 20000원 넘어요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082405
퐁퐁, 거기에 마늘빵한입하셔야죠~~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082426
셀링선셋, 커피사러 돌격 !돌진! 공격! 스메이싱 드라이브,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082426
홍게먹자, 저기다 꿀넣으면 캬~~~~~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082426
퐁퐁, 태국부자느낌~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082447
퐁퐁, 완벽! 갓벽!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082447
요알못, ㅋㅋㅋㅋㅋ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082507
퐁퐁, 오!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082651
루돌프, 역시 명품 만질때는 흰장갑이 필수죠ㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082651
셀링선셋, 정장 입고 소개 하니 품격이 있다 역시 최고다 노래 잘하고 정직하고 신뢰 받는 분이라 들었다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082712
퐁퐁, 아~ 언결되있는거구나~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082712
hj9, 대박 이런게있다니,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082733
퐁퐁, 신선함을~!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082733
hj9, 왜이제야 알려주나요 근데 이가격 라방때만이에요?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082754
퐁퐁, 아이고~ 괜챦아👏🏻 괜찮아~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082754
루돌프, 패키지부터 특별한 느낌이네요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082754
요알못," 와 겉은 블랙 상자,안에 은박지 제질로 해서 햇빛을 원천 차단했군요",☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082815
퐁퐁, 아~~~~~이지~~~쉽다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082815
요알못, 이걸 이제야 알다니 와우!!!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082815
