id,comment,program,time
블루로드, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
어름, 수고많으셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mins mom, 수고,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
gga, 잘 보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
별, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
감사하모니카, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
몰리, 수고하셨어여~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
탑리더, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
코리아파이팅, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sinsun, 좋은제품깅사합니다!,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
미세기, 잘보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
어이쿠쿠야, 수고많으셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
꽃님이, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
딩딩7, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ghq, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
lovesea1102, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
중호꼬모, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
